,type,review,label,file
24621,test,"This is probably the best movie of 2002 regarding Romanian cinema. I do recommend it being an intense drama with no lack of action and thrills. The movie concentrates upon teen life in the Bucharest suburbs trough the main character, not focusing so much on the character's shape or definition but more on the anger that he and other characters feel. The title ""Furia"" means rage rather than anger, but could be regarded in the movie in both senses from the behavior of actors. The rather odd love story (not a typical romantic one, but rather a modern suburban conception) is well shaped towards the end. It is a captivating picture, and cinematography is pretty good in catching the suburban night life thus making it a nice movie to watch and.<br /><br />You won't get bored for a minute, i promise!",pos,9660_8.txt
24622,test,"My teacher did this movie. It's a new beginning. Watch it, and you won't notice that it is a Romanian movie. The old boring style has gone. Now it's something else. A post-revolutionary movie. It is using the latest imaging technology and mostly unknown artists. They are unique. You won't even know that you're watching, you will be simply transferred beyond the screen and you'll feel every frame. Don't miss it, pay attention to the plot but don't ignore the details. They make the difference between this movie and the others Romanian movies. You will hear some music at some point. It's representative for a part of us, but it does not represent us. Please, just keep your head straight and leave your body free.",pos,9661_10.txt
24623,test,"I have to say that I haven't expected that this movie to be this good. Usually, the eastern cinema presents the communist past in 90% of the films. However, this film surpasses the Romanian Cinema, being worthy of some more advertisement. <br /><br />The acting is truthfully and not exaggerated, the plot is simple yet complex as it presents the life in the Romanian suburbia, the sound amazed me, the directing was good and what more can I say... <br /><br />This ""Crash"" of Eastern Europe was drawn me into the film living each moment of it. I have even felt a desire coming out of me, a desire for adventure after seeing it.<br /><br />Watch it! You will definitely enjoy it!<br /><br />7/10",pos,9662_7.txt
24624,test,"The movie has an excellent screenplay (the situation is credible, the action has pace), first-class direction and acting (especially the 3 leading actors but the others as well -including the mobster, who does not seem to be a professional actor).<br /><br />I wish the movie, the director and the actors success.",pos,9663_9.txt
24625,test,"is not a bad movie but the acting and the screenplay can be better. I like this movie because i have a life that is in good part like the one in the movie. is hard for a lost generation to get a life in Romania, and 90 percent of us choose something else, and that something else includes dealing with people with ""bad habits"" if you understand me but that comes with the territory. this movie represent me and i like it. i have a rage in me that i barley talk with people, i live in a messed up society and i can't fit in and i don't want to,and that's the story of movie also, if you r like me you can understand the true movie, if not you will find it easy and cheap.",pos,9664_7.txt
24626,test,"now we know radu munteans movies, the excellent PAPER WILL BE BLUE and BOOGIE, but its worth to see again (or at last) this first FURIA, which shows perfectly clear his initial qualities. <br /><br />its very interesting to see how his beginners talent developed into confirming him as one of the best romanian contemporary directors.<br /><br />of course, the movie itself is excellent - intelligent and professional script, sure-handed direction, stylish photography. definitely, one of the best - in the most serious and competent sense! also, munteans storytelling sense is compelling and gripping - and he actors... well, they simply rock!",pos,9665_10.txt
24627,test,"Looking backwards to that year 2002 when ""Furia"" was made, one can easily recognize the heralding sings of today's New Generation in Romania.<br /><br />The main qualities of ""Furia"" stand in a very solid script, with a substantial dramatic core and a really professional developing, plus a cast of excellent actors. All four leading roles are admirably performed, both with depth and casualness: Dragos Bucur and Andy Vasluianu confirmed, since then, being two of our best performers today, Dorina Chiriac follows them closely, and Adrian Tuli, a non-professional (in real life, a graveyard manager!) cast as Gabonu, was a genuine revelation! <br /><br />Further, Radu Muntean's directing is skilled and expressive, creating in a very compelling style that feeling of ""a fateful night"" and inescapable destiny. One can easily pass over the few awkward and even failed moments, since time proved them to be only the uncertainties inherent to a debut, never repeated in his subsequent movies: ""HÃ¢rtia va fi albastrÃ¤"" and ""Boogie"".",pos,9666_10.txt
24628,test,"The Romanian cinema is little known out of Romania. No directors from Romania came out to the attention of the international public, as some from other countries from Eastern Europe like Hungary, Czekoslowakia, or Yugoslavia succeeded to do. One of the few great directors in Romanian cinema is Lucian Pintilie, who 35 ago directed a great movie 'Reconstituirea' - quickly taken out of the circuit by the communist censorship. After that film, still a reference for the Romanian cinema, Pintilie was not allowed to create freely in Romania until the Communist rule fell in 1989.<br /><br />'Furia' reminds me Pintilie's film 35 years ago. The title means 'The Rage' and I cannot imagine why the distributors chose to translate it differently. It is about a lost generation. While in the classic of Pintilie the root of evil is in the oppression and lies of the communist regime, here the young folks need to deal with the emergence of the sub-culture, and the moral filth that filled in the void left by the totalitarian rule. The end is tragic and painfully expected.<br /><br />The movie is well directed, and the acting is good. Without too much complexity, it succeeds to create an emotional link between the characters and the viewer. One would say that some situations seem similar to '8 Miles' or 'The Fast and the Furious' - but look at the date of the production! This film was made at the same time, if not before the Western peers. If this is indeed the first film of director Dan Munteanu, as IMDB says, it is an outstanding debut. In any case, a good movie, can compete and may sell well on the Western market.<br /><br />There is hope for a new generation of Romanian films that with some luck and good distribution will make its place in the international cinema scene.<br /><br />8/10 on my personal scale.",pos,9667_8.txt
24629,test,"This is a brilliant series along the same lines of Simpsons. Following a family as they go through life and problems etc. Slightly less realistic than Simpsons, talking baby and dog anyone? Family Guy goes where SImpsons or Futurama dares not, reaching past into the sicker jokes and more racy gags. And believe me, it works! Almost all the gags hit the mark and they'll have you in stitches(especially the random, frequent flashbacks!) When my brother first showed me this I wasn't hooked but after a few episodes I was hooked. You will be 2. 10/10 for a truly brilliant show. COngrats to Seth Macfarlane for bringing this show to life. :)",pos,9668_10.txt
24630,test,"Ignore the comment before mine. The show is comic genius, most underrated show ever. 3 reasons why. Reason 1, the flashbacks are hilarious, who cares if they have absolutely nothing to do with the story, they make me laugh so hard it hurts and isn't that the idea of a good comedy programme? People who think this isn't funny just have no sense of humour. Who cares if they are random, its a t.v. show, you can do what ever you like with it and people say its not realistic, neither is a cartoon, its animated. Reason 2, The jokes are just generally hilarious, Seth McFarlane and the other writers are soooooooooooo funny, everything from the Star Wars references to making fun of celebrities, i love them all. And Reason 3, the story lines are just brilliant and funny, they set up all of the jokes with their crazy nature and wackiness, just all the more funnier.<br /><br />I caught this one late night on BBC2 and have never gone back, i have all 7 seasons, plus the kind of movie thing (Stewie Griffin: The Untold Story), i have several t-shirts, posters and my collection is still growing. I've never got a collection of any TV show before but this was so funny i just had to get everything. <br /><br />Just watch season 3 and trust me you will be hooked for life, the funniest show ever created and i hope it never ends!",pos,9669_10.txt
24631,test,"After seeing Big Fat Liar, I think Jason learned a lot more. When he told the truth about Marty stealing his story, it was like the boy who cried wolf. People heard him, but they didn't believe him. Nobody did anything to help him. Besides, not only Marty's movies stink, so does his advice. The truth is not overrated. I am so glad he got exposed for what he really is. Everyone found out that he stole from that boy, including his parents. Not only he stole from that boy and lied about it, he gave them someone else's work and tried to call it his own, which is plagiarism. Doesn't he know that it is illegal to plagiarize someone's idea? Another reason why he got fired. He is not trustworthy. He's a liar, a cheat, a thief, a crook, and a plagiarist. You got that Marty? You're a plagiarist. Plus, you got everything that you deserved.",pos,966_10.txt
24632,test,"This is the greatest show ever made next to south park. I love this show! it is so funny, and Peter's laugh is hilarious. You need to watch this show right away for the few people who have never seen this show before. One of my favorite shows of all time.<br /><br />If you can, try to see some of the later episodes such as I dream of Jesus, or Tales of a third grade nothing. But there's never been an episode I didn't like. All of the episodes are absolutely hilarious. It's got a great satire to it as well. You can find a lot of clips on you tube. If you're somewhere near a computer or a TV see it right away however you can.",pos,9670_10.txt
24633,test,"Seth McFarlane is a true genius. He has crafted a show that is witty, culturally sharp and just downright hilarious.<br /><br />For those that think its 'offensive' take on social or cultural topics makes no meaningful comment, just causes 'offence', can be pointed to this quote:<br /><br />Peter (coming out of the stem cell lab): How long was I in there? // Guard: Five minutes. // Peter: Why aren't we funding this?!?<br /><br />Why indeed.<br /><br />Thanks family guy, for being not only the funniest show on TV (with the possible exception of the much loved, much missed futurama), but for also being pretty clever to boot.",pos,9671_9.txt
24634,test,"Family Guy has to be my all time favorite cartoon.It is definitely the funniest TV show ever made and is better than The Simpsons.I have never laughed so hard at a TV show in my life The things that make the show so funny is the plot,characters and themes that are dealt with in the show.There are very few themes that have not been dealt with on Family Guy.<br /><br />I have seen just about every episode of Family Guy ever made and would have to say that the show was better in the first two seasons.My favorite characters are Peter because he is very funny and is the best character of the show.My second favorite character is Stewie because he is the funniest villain to be on a TV show.If you love Family Guiy you should check out American Dad because it is just so similar and is created by Seth McFarlane.I hope this show never ends because it is a comic genius! 10/10",pos,9672_10.txt
24635,test,"I own all family guy seasons so far and i have to say Vol. 6 has been the biggest disappoint of them all. There are still plenty of laughs to be found here but i think Vol. 6 like the last few volumes is slowly providing less and less laughs. At least for me.<br /><br />The biggest annoyance i had with Vol. 6 is it seems to be VERY heavy in left wing politics. I'm a big believer in if you can laugh at other people you should be able to laugh at yourself but this Volume REALLY seems to shove their political view points down your throat and i think it takes a lot away from the show. Insinuated all conservative sates are horrible places, Insinuating we need more gun control, Insinuated school are under funded, Insinuated religious people are crazy, Bush is friends with the devil.. I could go on and this is just from the first three episodes.<br /><br />Sure some of it was funny but there becomes a point when you're not making a comedy and you're really just shoving your political views on other people.",pos,9673_7.txt
24636,test,"This is one great show, that it makes me wonder why it got pulled off the air so many times. But I believe its now here to stay! This show cant compare to any other, Before Simpsons was pretty ""on the edge"" and than came Family Guy, and they are stretching it out to go off the ""edge"". The things this show gets away with is incredible. Totally work the watch! If you like the Simpsons you will LOVE Family guy!",pos,9674_9.txt
24637,test,"> This show is the single greatest thing to come out of America since The > Simpsons. Not only does it have thousands of new ideas, but it's actually > controversial (see the Jewish joke, Season 1, Episode 1) and isn't scared to > ""tick"" people off. However, the great minds at Fox have canceled it, along > with Greg the Bunny and Futurama, so make sure you buy the Season 1 box set > while you still can. It'll be the best money you ever spend. It's > definitely a show that gets better the more you watch it, as at first the > constant flashbacks can get a little annoying and don't always seem to fit > the story properly. However after a couple of episodes you realise how > brilliant it is, and how well it compares to any other show currently on air > at the moment.",pos,9675_9.txt
24638,test,"Family Guy is THE best show on TV. EVER. It has achieved great things that no other animated sitcom, or any show, has even come close to achieving.<br /><br />In terms of animated sitcoms, this era should be referred to as ""The Era of Animated Sitcoms"" because there are so many of them, and almost every one of them imaginable is being released on DVD. There are some good ones (i.e. South Park, Futurama, and The Simpsons). Every animated sitcom has its own style/technique of creating humor. For instance, Futurama is funny because it always comments or acts on what just happened with a touch of humor. The Simpsons is also a great show because it uses the same comedic technique and style that Futurama does, but The Simpsons deserves the credit for it since it was on the air way before Futurama and still remains on the air using the technique. South Park, in my mind, is the funniest show next to Family Guy, because it uses a smart blend of vulgarity and silliness as it's technique of creating humor.<br /><br />But enough about other animated shows. Let me tell you what makes Family Guy so funny. Family Guy uses a comedic style that no other show has ever used before. It uses a technique of having flashbacks occur after every joke. This not only reinforces the joke, but makes it seem funnier. It also moves at a very quick pace. These two criteria make it the funniest show on TV. You have to see the show to believe it, but once you see it, you will most likely agree. (FYI, the two funniest moments on Family Guy were: 1) The 5 minute chicken fight in ""Da Boom"", and 2) The Dick van Dyke spoof in ""Holy Crap."") Also, in my mind Family Guy is a very modest show because while other shows create humor by getting familiar with their shticks/routines and characters, most of Family Guy's jokes are based on the silliness of current events and pop culture. This also shows that Family Guy is intelligent, in addition to being modest, because it reveals that the show has insight. And this technique is extremely effective because they relate their pop culture references to the particular plot of the episode they are found in.<br /><br />Family Guy can be enjoyed by all ages, because while younger children may not understand the pop culture references, they will be amused by the hilarious, silly antics of the characters, especially Peter. The show is, however, a little bit more vulgar than The Simpsons and Futurama, but it is less vulgar than South Park. So, in terms of vulgarity, Family Guy would rank somewhere in the middle when associated with the above shows, but it would rank No. 1 in terms humor and intelligence!!<br /><br />Sadly, it was cancelled last year, not because it wasn't popular, but because FOX kept changing it's time slot, so no one ever knew when it was on. Luckily, we've got the DVD box sets (which, by the way, are selling like crazy) and reruns on Cartoon Network's Adult Swim available to us.",pos,9676_9.txt
24639,test,"When I first saw this show, I was 9, and it caught my attention right away when Stewie was trying to call Lois on the phone in the hotel. I laughed and kept on watching. When the episode was finished, i wrote down the name of the cartoon and watched it regularly. This separates itself from the Simpsons and other shows on say, Cartoon Network because the jokes are more mature, not too much, but it's TV-14 for a reason. The quick film cuts after each punch line and cute, funny movements and behavior of the characters make it special. Talented Seth Macfarlene is the creator and the voice of quite a lot of characters in the show. A good theme song, and a crazy family that there's always something funny, makes this my favorite cartoon along Sealab 2021 and Aqua Teen Hunger Force. Check it out it's funny stuff.",pos,9677_10.txt
24640,test,"I absolutely love this show!!!!!!!, Its basically fox's improved version of the simpsons (cau'se lets face it the simpsons are very dry if you're above the age of 9. It's political, irrational, and irresistible. Anyone who says they don't like it is lying, There is a character for every one. Peter, Stewie, & Quagmire are my favorites. Peter because he is rude, obnoxious, and just doesn't give a crap. Stewie because of his amazing intelligence and how he hits you with something an adult would say when you least expect it. And quagmire because one of guilty pleasures is dirty jokes. Also there is an episode for everybody too. If you're the political type there is Mr. Griffin goes to Washington (VOL.2 SEASON 3). If you like more of the sexual and bodily humor there is emission impossible (VOL.2 SEASON 3.). Or if you like any other kind of humor there is dammit Janet (VOL.1 SEASON2).Basicly what i'm saying is that when you watch this show there is side splitting humor for everyone. GIGGITY GIGGITY GOOOOO!",pos,9678_9.txt
24641,test,"If Family Guy offends you or you simply don't get the humor, unfortunately this show is making fun of you and the masses of overly religious, dull, and politically correct people in America. So put your morals aside and have fun with this show. FG is a hilarious mind opener on the reality of today's society. Whoever said this show is for a young immature audience is very mistaken. With all the references to old movies and politics 10-80 years ago, I couldn't imagine any young immature kid finding this funny. Family Guy is definitely for a mature open-minded audience who are not afraid to criticize American society. Hats off to Seth and the whole crew who were able to make this show happen.",pos,9679_10.txt
24642,test,"Big fat liar is a pretty funny movie. But as I was watching it, I thought about something. Some of the events that occur in this film are unbelievable. So really, the film is kind of a big fat lie. There is no way that he could've gotten away with all of this. Here are all of the unbelievable stuff.<br /><br />1. When he fakes his father had choked on a meatball, and acts like he is the father. Jason(Frankie Munez) couldn't have gotten away with that. Well, luckily for us, he didn't. So it didn't stick with it, the outrageous.<br /><br />2.Even if the Grandmother was blind, she still could've figured out that that wasn't her granddaughter. <br /><br />3.They couldn't have gotten on the plane, flown to L.A., acted like they were coat salesmen, sneak into the studio, and then, and then... Well, some of the film is a little unbelievable. But it doesn't hurt to tell a little white lie. Trust me, I do it all the time.<br /><br />Big fat liar, though unbelievable at times, is fun. It's also very funny. But let me just say one thing before I continue this review. If Paul Giamatti wasn't in this movie, it would really suck. It would be horrible. Big fat liar is also pretty funny, though corny at times. I give it a thumbs up.<br /><br />Big fat liar:***/****",pos,967_7.txt
24643,test,"Being a Russian myself, sometimes it's hard for me to get the reference jokes about American TV personalities or celebrities. Apart from that, Family Guy is the smartest, funniest and most politically incorrect shows seen on earth. The voice acting is excellent and sounds clear enough even for a non-English speaker as myself to comprehend. Animations are good too, maybe even too good for a TV-show. Here we have the equivalent of the Adult Swim Channel, but nothing there simply compares to this gem. Not even Simpsons or South Park. Hope the creators will continue to entertain and amuse us. Don't want to see the whole thing spiraling down into mediocre entertainment.",pos,9680_10.txt
24644,test,"Family Guy has been hilarious for so long but I feel like it lost it's sharp and random humor at the start of season 6. Although I enjoyed Blue Harvest, it felt like the remaining episodes were ""wrapping-up"" - episodes where the producers made little attempt to fulfill Family Guy's reputation of American social satire.<br /><br />I have seen all the episodes from season 7 and I was utterly surprised and happy that Family Guy has found their true colors again. Season 7 delivers a lot of fantastic episodes and with a lot of jokes about the current situations in America which is exactly what we need right now - more fun.<br /><br />I feel that the Simpsons has lost its spark all together, this show, however, has made a terrific recovery from going down to proving how perfectly satirical they can be. Great job!",pos,9681_10.txt
24645,test,"""Family Guy"" is probably the most ballsy sitcom ever produced. It relentlessly skewers everything it can think of, from TV shows to family drama. Best of all, it's one of the few TV shows on today that's actually funny.<br /><br />The show revolves around the Griffins: Peter, the obese father whose schemes are limited by his lack of intelligence. Lois, the mother who is more or less the head of the family, even though Peter considers himself to be that. Chris, the fat teenage son who has just as few brains as his dad. Meg, the black sheep of the family that is the but of everyone's jokes. Stewie, the baby who has plans for killing his mother and taking over the world. And Brian, the family dog, who is frequently the voice of reason, but is frequently corrupted.<br /><br />""Family Guy"" employs many tactics to get laughs from the audience. Most notable are the frequent cutaways that spoof what has just been said. They are effective because of the impeccable timing, and in how they play out. ""Family Guy"" uses spoofs to get humor as well, most commonly from 80's TV shows. What really makes the show so great is that a person doesn't have to be familiar with what it's spoofing. I'm sure it would help, but the material is funny enough in its own right. But the show doesn't stop there. Not only does it spoof just about everything, it skewers its own spoofs! The show is filled with off-color humor. The only reason why people aren't up in arms about the show is probably because it makes fun of every race, sex and other generality equally. There is nothing sacred here, and no one and nothing is immune from ""Family Guy's"" satirical jabs.<br /><br />Putting on musical numbers in a film takes a lot of time and effort, and it's a very big risk. But ""Family Guy"" contains some great songs. All well-written and performed, and of course they are hilarious (perhaps the most famous one, ""The Freakin' FCC"" is both catchy, and hysterical because it hits the ratings board where it hurts).<br /><br />The voice characterizations are right on the money. Seth McFarlane is tremendously talented. He provides the voices for Peter, Brian (which is his own natural voice), and Stewie. Not only are the voices consistent and creative, he can alter their pitch at will, so it really seems as if they are spoken by three different actors. Alex Borstein brings a nasally drawl to Lois that is perfect for the character. Seth Green is unrecognizable as Chris (had I not looked on IMDb, I would have never known that it was him). Lacey Chabert originated the character of Meg, and while she was good, Mila Kunis really elevated the character with her sharp voice. Kunis gives Meg a new, sharper edge that she didn't have with Chabert.<br /><br />""Family Guy"" has been compared to ""The Simpsons,"" and that's entirely understandable (and not just because they are produced by FOX). Both are satires of blue-collar life, and while ""The Simpsons"" is good, ""Family Guy"" contains are sharper edge. The show is utterly fearless. There is no real sacred cow. The show lampoons handicaps (physical and mental), ethnicities, TV shows and movies, celebrities, politicians, religion (especially catholicism), drug use and addiction, sexual humor of all kinds (including S&M), and some that's just beyond description. Not everything ""Family Guy"" throws at the audience works, but as a whole, the show is consistently amusing and frequently hilarious.<br /><br />If there's any flaw with ""Family Guy,"" it's that the jokes run on far too long sometimes. Particularly with the ""awkward moment"" jokes, the sequences are stretched for so long that not only does it cease to become funny, it becomes so irritating (and long) that a fast-forward button is warranted. These can be effective at about 10 to 15 seconds, but the show sometimes stretches these to beyond two minutes. One could argue that the show rewrites its rules to suit the plot, and it often does (for example, Brian frequently acts like a person, but he still acts like a dog when the story requires it). But that's not a problem because the show still works.<br /><br />Some people have argued that the show has stopped being funny. While I agree that it's not as edgy as it used to be, I think the blame lies with FOX, not McFarlane and his crew. The show originated with FOX, but after some lackluster ratings and viewer turnout, it was canceled. However, DVD sales were large enough for it to be picked up by Adult Swim. The show became an instant success, and it was once again bought by FOX. However, because the show is so big now, FOX is afraid to let the writers experiment and try new things. While it's still funny, the humor is not as fresh and edgy.<br /><br />Definitely check this show out. It's awesome.",pos,9682_9.txt
24646,test,"Despite the apparent structural similarity with The Simpsons - loud fat dad, housewifey mum, 3 children, a pet, typical suburban home, Family Guy is actually functionally and stylistically opposite to The Simpsons. Its avid use (and sometimes too much) of cutaway gags has been its main stay since the first season. While some hit the nail on the head (The Rhea Perlman and Danny Devito bit in Season 5 is spine-snappingly hilarious), others are less successful, coming across as contrived. And they can be annoying, especially when they don't advance the story line. (The Jesus bits are entirely unfunny and insulting)<br /><br />The chemistry between Stewie and Brian Griffin lends itself to pure comedy gold, so much so that Chris and Meg only manage to fulfill the role of the obligatory teenagers in your typical dysfunctional family.<br /><br />However, the feature film Stewie Griffin: The Untold Story, is MINDNUMBINGLY horrible. Thank goodness it went straight to DVD.<br /><br />Contrary to tiresome comparisons with the perennial Simpsons, Seth Macfarlane's approach with Family Guy is actually very different - it's much more politically incorrect, and amazingly, a lot more brazen.<br /><br />Creator of Ren and Stimpy, John Kricfalusi, famously criticized Family Guy for having ""extremely low"" graphic standards from a cartoonist's standpoint. I don't think it looks that bad though, the detailing and accuracy of some of the spoofs are quite successful.<br /><br />All in all, a great series to go with a great big bowl of chips smothered in ranch sauce and ass jokes.",pos,9683_7.txt
24647,test,"I love everything about family guy.<br /><br />My favourite characters in family are Brian and Stewie and I like the episodes when it mainly features them such as ""Road to Rhode Island"" (Season 2), as they interact very well. The comments they make just have me in stitches. Peter's behaviour is also very funny as some of the things he does ""are just so brilliant they're retarded."" The voice acting is excellent, especially Seth MacFarlane as he provides the voices for half of the Griffin family as well as their perverted neighbour Glenn Quagmire and how he manages this range (particularly with singing) I just don't know. He deserves his two Emmy's for providing the voice of evil baby genius Stewie. Adam West also steals the show with his funny and completely insane regular character the mayor of Quahog. What I like about Chris (voiced by Seth Green) is the things he says show that he takes after his father when it comes to intelligence and common sense.<br /><br />The only thing I have found annoying is that in the UK Fox has decided to change the seasons to increase DVD sales, which in no way reflect the programme itself but rather the marketing.<br /><br />If you enjoy Family Guy then I would thoroughly recommend Seth MacFarlane's other project American Dad which uses a different style of humour but is still extremely hilarious.",pos,9684_10.txt
24648,test,"This movie was borderline in crude humor....I utterly can not believe that these people can get away with this. Johnny Knoxville didn't cross the line...he was stomping all over it! This was better than the first...ALL THA WAY! The thing I found about the 1st movie was that the shenanigans were somewhat as if it was on the t.v. show. NOT THIS TIME!!! they completely made a 180 degree flip...the whole cast is so outstanding in what they do and not were the stunts crazy...but the music basically fit every situation...GOOD WORK!!!! When you go see this be sure to use the bathroom before going to the theater, maintain a strong stomach and rememba to not let your beverage spray out your nose....",pos,9685_10.txt
24649,test,"....but at the same time part of you is thinking ""Am I ready for what I am about to see?"" <br /><br />In the end, you are happy you saw it. I was, at least. Jackass Number Two has twice the laughs and twice the action. Some stunts will leave you breathless. Besides Little Miss Sunshine, I think it was the best movie I saw this summer. Maybe even this year. <br /><br />The entire cast returns, besides a few such as Chris Raab and Rake Yohn. I don't think any of the cast members had a dull moment. Each and every stunt was either funny or dangerous or a combination of both; stupid. The beginning was just as funny as the first one, and the ending was interestingly hilarious; the cast performing a musical number. <br /><br />Jackass Number Two is the perfect movie to see with your friends. Stay during the credits, there are some pretty funny moments. One involves Luke Wilson.",pos,9686_10.txt
24650,test,"If you're a fan of Jackass, Viva La Bam or the CKY videos, then you already know what you're in for. But this is one of those rare happenings when a sequel is better than the original! And man does this movie pack a mean low blow. But i mean that in a good way. It's the same type of death-defying, gut-wrenching insanity that we have all come to know and love and expect from Bam, Knoxville and Co. But this time with even more laughs than ever before! With Johnny Knoxville's insane tolerance for pain, Bam Margera's love for harassing his friends/family and Steve-O's gross-out factor, you have one hell of a funny film. The bar for the stunts, skits and general mayhem of the Jackass crew has been raised. Jackass 3? Doubtful, because it's nearly impossible to improve on perfection.",pos,9687_10.txt
24651,test,This movies had to be the funniest movie i have ever seen in my entire life. I laughed so hard i almost puked. After the movie was done i laughed for about an hour just thinking about the very last seen in the movie. Its is definitely 100 times better than the first Jackass movie. I loved seeing all of them back together again. If you are squeamish or don't like raunchy childish humour you will not like this movie. If you can go in with an open mind and not take it so seriously then you will laugh your ass off. Its amazing no one was killed in this movie. Every seen in this movie is so original and so different from the next you will not know what to expect. <br /><br />Mike Webber,pos,9688_10.txt
24652,test,"seriously people need to lighten up and just accept that funny is funny, and this movie is f**king hilarious. Better than the first and Knoxville really grew a pair for this film and did way more crazier stunts then the first. If Ebert and Roper(not saying that I'm a huge fan of theirs) can look past the pure idiocy of this film enough to give it 2 thumbs up then i think other people can to. I wasn't sure what to expect from this but i was floored and it is rare when a sequel is better than the original. This new one I believe exceeds the first big time. so do what i did,just relax kick back try not to barf at some points and laugh your ass off.",pos,9689_10.txt
24653,test,"Big Fat Liar is a great watch for kids of all ages, even adults. I had a great time watching this movie and recommend this to kids of 10 years and under. The laughs never end and the adventurous plot is pretty good too! Frankie Muniz is funny and Marty Wolfe is hilarious! Overall, a nicely made film for kids to enjoy and just have a great time.",pos,968_8.txt
24654,test,"Jackass Number Two is easily the most hilarious film of 2006, beating the also hilarious Clerks II. It is one of the best sequels in recent memory, beating Jackass The Movie in every way. Now, this film may be the funniest, but it is also the most offensive, appalling, and utterly disgusting. You will find yourself feeling sick several times throughout the film. I'm completely serious when I say don't eat anything before watching or during this film, because chances are that it will literally come back to haunt you. Keep the drinking to a minimum as well. You've been warned, because, just like the tagline says, it will make you beg for mercy.<br /><br />Jackass Number Two follows the crazy men from the hit show Jackass, Johnny Knoxville, Bam Margera, Ryan Dunn, Steve-O, Chris 'Party Boy' Pontius, Preston Lacy, Ehren McGhehey, Dave England, Brandon DiCamillo, and Jason 'Wee Man' Acuna (Chris 'Raab Himself' Raab is absent) as they perform the most outrageous, life-threatening, and revolting stunts imaginable. I'm not going to tell what the stunts are, but I will warn you that any scene with an animal will be sickening or psychologically frightening, and that one cast member (once again, not telling) will flirt with death several times in the film.<br /><br />What makes Jackass Number Two so entertaining is not the stunts themselves, but how the cast reacts to them and to doing them. To put it simple, if they loved doing it and had a blast, you will too (this goes for 99% of the stunts). All the stunts are very original, and 90% of them are never-before-seen. You will witness a few recycled ones, but they're amped up. You wouldn't think directing really factors into a movie like this, but it does; Jeff Tremaine's direction makes the movie so much funnier, because he provides guidance for the gang in their comedic timing, which is simply brilliant on his part. He could have just sat back and slept throughout filming (actually, you'll see in the film that he did sleep through some filming), but he went out there and helped these crazy guys make the stunts as funny as he could. I give Mr. Tremaine two thumbs up for that. Another great thing about Jackass is its bonanza of celebrity cameos, and this time they include BMX legend Mat Hoffman, skateboard god Tony Hawk, director/actor Jay Chandrasekhar (Super Troopers & Beerfest), actor Luke Wilson, Miami Dolphins star Jason Taylor, and director/actor Mike Judge (Office Space). The scenes with Hoffman, Taylor, and Chandrasekhar are among the funniest in the film, as it's even funnier to see these men as a part of the film.<br /><br />Jackass Number Two is one of the most politically incorrect, morally degrading, and just plain wrong movies of all time, if not the most. Despite this, it is so original and so hilarious that you won't care about that. You'll be gasping for air, laughing so hard you'll be crying, and jumping out of your seat laughing throughout the entire film. Due to the explicit and potentially disturbing graphic content of this film, no one under 18 should watch this film. You've been warned. I hope you enjoy Jackass Number Two as much as I did.<br /><br />10/10 --spy",pos,9690_10.txt
24655,test,i would give this movie an 8.5 or a 9. I thought it was just straight up hilarious i don't know how you could not think this movie was funny but the only thing that disappointed me was that there was alittle bit too much gross stuff because personally i think when they fly off of bikes and stuff like that is much funnier but I'm sure there are people that think the other things are very funny so that is not my desicion but anyways great movie go see it and after that you should definitely go buy it also if you do not like this movie that is fine because I'm sure there are many people who think that this movie shows how downgrading our society is or whatever this is just my personal opinion and you have yours. also the jackass box set is definitely something worth downloading or buying or whatever you do to get your videos,pos,9691_9.txt
24656,test,"First off I want to say most of the people who give this a poor review don't like this kind of comedy, the movie is great if you have an open mind and aren't afraid to laugh at some stupid things.<br /><br />This movie is shot just like the TV show with a lot of short clips compiled into one long movie. Some of the scenes don't even have dialog someone will just come out and do something unexpected and it is funny!! The only negative I had is I felt like I wasted money on my Popcorn and Icee, there was no way I could eat or drink anything during this movie I was constantly laughing. I was honestly nervous of drinking some Icee and seeing something that caused me to laugh and shoot it everywhere.<br /><br />If you don't mind some male nudity, and you enjoy Jackass the movie, jackass the TV show, and viva la bam, then for YOUR SAKE go see this movie.<br /><br />And if you DON'T like the first movie, or the TV show. Don't see it, and if you do see it don't post a bad review about it. Hardcore christians who see this and bash it just doesn't seem right to me.",pos,9692_9.txt
